title,description,date,date is approximate,subject,campus location,latitude,longitude,donor,publisher - digital,source,identifier,id number,photo number,building number,rights,rightsstatement,ordering information,format original,type,format,cdm_url,cdmid,contentdm file name,contentdm file path,objectid,location_identifier
"John David Remsberg, Jr., first University of Idaho graduate appointed to Board of Regents, visits E.J. Iddings (right) and Donald R. Theophilus (left). [245-2]",1947 photograph of Administrative Executive Committee.  John David Remsberg Jr visting E. J. Iddings and Donald R. Theophilus. Donor: Publications Dept.  [PG1_245-02],1947,,boards (organizations),Administrative Executive Committee,46.723749,-117.014421,Publications Dept.,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_245-02,1139,2,245,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2794,2794,2795.jp2,/pg1/image/2795.jp2,campus01888,administrationbuildingnew
"University of Idaho Regent John David Remsberg, Jr., visits Jesse E. Buchanan (left) and Donald R. Theophilus (center). [245-3]",1949 photograph of Administrative Executive Committee.  John David Remsberg Jr visting E. J. Iddings and Donald R. Theophilus. Donor: Publications Dept.  [PG1_245-03],1949,y,boards (organizations),Administrative Executive Committee,46.723749,-117.014421,Publications Dept.,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_245-03,1140,3,245,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2795,2795,2796.jp2,/pg1/image/2796.jp2,campus01889,administrationbuildingnew
University of Idaho President Buchanan with Earl Cook. [245-4],1950 photograph of Administrative Executive Committee.  President Buchanan and Earl Cook. Donor: Publications Dept.  [PG1_245-04],1950,y,interiors; maps,Administrative Executive Committee,46.723749,-117.014421,Publications Dept.,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_245-04,1141,4,245,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2796,2796,2797.jp2,/pg1/image/2797.jp2,campus01890,administrationbuildingnew
"University of Idaho President Theophilus shares Gem with new Education Dean Everett V. Samuelson, Regent Elvon Hampton, and Vice-President Walter Steffans. [245-5]","1963 photograph of Administrative Executive Committee.  President Theophilus, Dean Everett V. Samuelson, Regent Elvon Hampton, and Vice-President Walter Steffans Donor: Publications Dept.  [PG1_245-05]",1963,,boards (organizations),Administrative Executive Committee,46.723749,-117.014421,Publications Dept.,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_245-05,1142,5,245,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2797,2797,2798.jp2,/pg1/image/2798.jp2,campus01891,administrationbuildingnew
75th Anniversary Convocation. University of Idaho. Governor Robert E. Smylie and President D.R. Theophilus lead academic procession. Dr. Lawrence H. Chamberlain behind Theophilus. [246-01a],1964 photograph of 75th Anniversary.  Governor Robert E. Smylie and President D.R. Theophilus in academic regalia leading a procession.  [PG1_246-01a],1964,,processions,75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-01a,1143,01a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2818,2818,2819.jp2,/pg1/image/2819.jp2,campus01892,
75th Anniversary Banquet. University of Idaho. President D.R. Theophilus at lectern. [246-06c],1964 photograph of 75th Anniversary.  President D. R. Theophilus giving a speech at a lectern.  [PG1_246-06c],1964,,"anniversaries (celebrations, Events); lecturers",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-06c,1062,06c,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2819,2819,2820.jp2,/pg1/image/2820.jp2,campus01893,
75th Anniversary Convocation. University of Idaho. Regent Ezra M. Hawkes at lectern. [246-08a],1964 photograph of 75th Anniversary.  Regent Ezra M. Hawkes giving a speech at a lectern  [PG1_246-08a],1964,,lecturers; convocations,75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-08a,1064,08a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2820,2820,2821.jp2,/pg1/image/2821.jp2,campus01894,
75th Anniversary Convocation. University of Idaho. Regent Ezra M. Hawkes at lectern. [246-08b],1964 photograph of 75th Anniversary.  Regent Ezra M. Hawkes giving a speech at a lectern.  [PG1_246-08b],1964,,lecturers; convocations,75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-08b,1065,08b,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2821,2821,2822.jp2,/pg1/image/2822.jp2,campus01895,
75th Anniversary Convocation. University of Idaho. Alumni Association president James H. Roper at lectern. [246-10a],1964 photograph of 75th Anniversary.  Alumni Association president James H. Roper giving a speech at a lectern.  [PG1_246-10a],1964,,"anniversaries (celebrations, Events); lecturers",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-10a,1067,10a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2822,2822,2823.jp2,/pg1/image/2823.jp2,campus01896,
75th Anniversary Banquet. University of Idaho. Alumni Association president James H. Roper at lectern. [246-10b],1964 photograph of 75th Anniversary.  Alumni Association president James H. Roper giving a speech at a lectern.  [PG1_246-10b],1964,,"anniversaries (celebrations, Events); lecturers",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-10b,1068,10b,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2824,2824,2825.jp2,/pg1/image/2825.jp2,campus01897,
75th Anniversary Convocation. University of Idaho. Dr. L.H. Chamberlain giving convocation address. [246-11a],1964 photograph of 75th Anniversary.  Dr. L.H. Chamberlain giving convocation address at a lectern.  [PG1_246-11a],1964,,lecturers; convocations,75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-11a,1069,11a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2825,2825,2826.jp2,/pg1/image/2826.jp2,campus01898,
75th Anniversary Convocation. University of Idaho. Dr. L.H. Chamberlain giving convocation address. [246-11b],1964 photograph of 75th Anniversary.  Dr. L.H. Chamberlain giving convocation address from a lectern.  [PG1_246-11b],1964,,lecturers; convocations,75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-11b,1070,11b,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2827,2827,2828.jp2,/pg1/image/2828.jp2,campus01899,
75th Anniversary Convocation. University of Idaho. Dr. L.H. Chamberlain giving convocation address. [246-11c],1964 photograph of 75th Anniversary.  Dr. L.H. Chamberlain giving convocation address from a lectern.  [PG1_246-11c],1964,,lecturers; convocations,75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-11c,1071,11c,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2829,2829,2830.jp2,/pg1/image/2830.jp2,campus01900,
75th Anniversary Convocation. University of Idaho. Dr. L.H. Chamberlain giving convocation address. [246-11d],1964 photograph of 75th Anniversary.  Dr. L.H. Chamberlain giving convocation address from a lectern.  [PG1_246-11d],1964,,lecturers; convocations,75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-11d,1072,11d,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2828,2828,2829.jp2,/pg1/image/2829.jp2,campus01901,
"75th Anniversary, University of Idaho. James Roper, Dr. Lawrence Chamberlain. [246-12]",1964 photograph of 75th Anniversary.  James Roper and Dr. Lawrence Chamberlain.  [PG1_246-12],1964,,"anniversaries (celebrations, Events)",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-12,1073,12,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2804,2804,2805.jp2,/pg1/image/2805.jp2,campus01902,
"75th Anniversary, University of Idaho. Dr. and Mrs. D.R. Theophilus, James Roper, flanking ice sculpture. [246-13]",1964 photograph of 75th Anniversary.  Dr. and Mrs. D. R. Theophilus with James Roper.  [PG1_246-13],1964,,"anniversaries (celebrations, Events)",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-13,1149,13,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2805,2805,2806.jp2,/pg1/image/2806.jp2,campus01903,
"75th Anniversary, University of Idaho. Ice sculpture. [246-14]",1964 photograph of 75th Anniversary.  Faculty looking at an ice sculpture during the 75th Anniversary.  [PG1_246-14],1964,,"anniversaries (celebrations, Events)",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-14,1150,14,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2806,2806,2807.jp2,/pg1/image/2807.jp2,campus01904,
"75th Anniversary, University of Idaho. Banquet speaker. [246-15]",1964 photograph of 75th Anniversary.  A speaker at a podium during the 75th Anniversary.  [PG1_246-15],1964,,"anniversaries (celebrations, Events); banquets; lecturers",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-15,1151,15,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2807,2807,2808.jp2,/pg1/image/2808.jp2,campus01905,
"75th Anniversary, University of Idaho. Banquet speaker. [246-16]",1964 photograph of 75th Anniversary.  A speaker at a podium during the 75th Anniversary.  [PG1_246-16],1964,,"anniversaries (celebrations, Events); banquets; lecturers",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-16,1152,16,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2808,2808,2809.jp2,/pg1/image/2809.jp2,campus01906,
"75th Anniversary, University of Idaho. Marie Bippes and Mrs. Leroy Zeller decorate cake. [246-17]",1964 photograph of 75th Anniversary.  Marie Bippes and Mrs. Leroy Zeller decorate cake for the 75th Anniversary.  [PG1_246-17],1964,,"anniversaries (celebrations, Events); bakers",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-17,1153,17,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2809,2809,2810.jp2,/pg1/image/2810.jp2,campus01907,
"75th Anniversary, University of Idaho. Ezra M. Hawkes and James H. Roper prepare to cut cake. [246-18a]",1964 photograph of 75th Anniversary.  Ezra M. Hawkes and James H. Roper preparing to cut a cake shaped like the old Administration building.  [PG1_246-18a],1964,,"anniversaries (celebrations, Events)",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-18a,1154,18a,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2838,2838,2839.jp2,/pg1/image/2839.jp2,campus01908,
"75th Anniversary, University of Idaho. Ezra M. Hawkes and James H. Roper cutting cake. [246-18b]",1964 photograph of 75th Anniversary.  Ezra M. Hawkes and James H. Roper cuttingt a cake shaped like the old Administration building.  [PG1_246-18b],1964,,"anniversaries (celebrations, Events)",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-18b,1155,18b,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2839,2839,2840.jp2,/pg1/image/2840.jp2,campus01909,
"75th Anniversary, University of Idaho. Ezra M. Hawkes and James H. Roper cutting cake. [246-18c]",1964 photograph of 75th Anniversary.  Ezra M. Hawkes and James H. Roper cuttingt a cake shaped like the old Administration building.  [PG1_246-18c],1964,,"anniversaries (celebrations, Events)",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-18c,1156,18c,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2850,2850,2851.jp2,/pg1/image/2851.jp2,campus01910,
"75th Anniversary, University of Idaho. Ezra M. Hawkes and James H. Roper cutting cake. [246-18d]",1964 photograph of 75th Anniversary.  Ezra M. Hawkes and James H. Roper cuttingt a cake shaped like the old Administration building.  [PG1_246-18d],1964,,"anniversaries (celebrations, Events)",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-18d,1157,18d,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2864,2864,2865.jp2,/pg1/image/2865.jp2,campus01911,
"75th Anniversary, University of Idaho. Ezra M. Hawkes and James H. Roper cutting cake. [246-18e]",1964 photograph of 75th Anniversary.  Ezra M. Hawkes and James H. Roper cuttingt a cake shaped like the old Administration building.  [PG1_246-18e],1964,,"anniversaries (celebrations, Events)",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-18e,1158,18e,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",4x5 black and white film negative,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2875,2875,2876.jp2,/pg1/image/2876.jp2,campus01912,
"75th Anniversary banquet. University of Idaho. Jim Lyle at lectern, Don Marshall seated at left. [246-19]",1964 photograph of 75th Anniversary.  Don Marshall seated at a table with Jim Lyle standing at a lecturn in the background during the Diamond Jubilee.  [PG1_246-19],1964,,"anniversaries (celebrations, Events); banquets",75th Anniversary,46.728504,-117.007385,,"University of Idaho Library Digital Initiatives, http://www.lib.uidaho.edu/digital/","University of Idaho Campus Photographs, PG 1, University of Idaho Library Special Collections and Archives",PG1_246-19,1159,19,246,"In copyright, educational use permitted. Educational use includes non-commercial reproduction of text and images in materials for teaching and research purposes. For other contexts beyond fair use, including digital reproduction, please contact the University of Idaho Library Special Collections and Archives Department at [libspec@uidaho.edu](mailto:libspec@uidaho.edu). The University of Idaho Library is not liable for any violations of the law by users.",http://rightsstatements.org/vocab/InC-EDU/1.0/,"To order a reproduction, inquire about permissions, or for information about prices email libspec@uidaho.edu",8x10 black and white print,Image;StillImage,image/jpeg,http://digital.lib.uidaho.edu:80/cdm/ref/collection/pg1/id/2810,2810,2811.jp2,/pg1/image/2811.jp2,campus01913,
